,FileName,Caption
3666,000000236914.jpg,two teddy bears sitting at a table looking at a jar of honey
3667,000000236914.jpg,Two teddy bears sitting at a table with honey
3668,000000232684.jpg,A man works on his laptop in the dark. 
3669,000000232684.jpg,A man uses a laptop in an otherwise dark room.
3670,000000232684.jpg,A man working on his laptop in the dark.
3671,000000232684.jpg,Man looking at laptop playing video game in the dark
3672,000000232684.jpg,A person sitting next to a laptop in a dark room.
3673,000000415238.jpg,The painting is of a vase of flowers on a table.
3674,000000415238.jpg,A painting of flowers in vase setting on a table with two chairs.
3675,000000415238.jpg,A painting that shows a vase with flowers and a table.
3676,000000415238.jpg,A painting of a vase with a sunflower on a table.
3677,000000415238.jpg,a painting of some colorful flowers on a table 
3678,000000290843.jpg,A woman sitting on a laptop computer next to a cat.
3679,000000290843.jpg,A cat watches as its owner uses the laptop.
3680,000000290843.jpg,A cat is sitting on the bed near a person using a laptop.
3681,000000290843.jpg,A person sitting on bed behind an open laptop computer and a cat sitting beside and looking at the laptop screen area.
3682,000000290843.jpg,Cat staring at laptop screen as owner is online.
3683,000000519522.jpg,a large tower that has a big clock at top
3684,000000519522.jpg,The Big Ben clock tower towering over the city of London.
3685,000000519522.jpg,a lit up clock is on a tall tower
3686,000000519522.jpg,A clock tower on top of a tall historic building.
3687,000000519522.jpg,Clock tower next to a large building in a city.
3688,000000144784.jpg,A hand with finger on a blender filled with liquid.
3689,000000144784.jpg,A metal blender on top of a stone counter.
3690,000000144784.jpg,A hand poised to push a button on a liquid filled blender.
3691,000000144784.jpg,A person presses the power button on a blender containing liquid
3692,000000144784.jpg,a close up of a blender on a counter being operated by a person
3693,000000167486.jpg,A man on a bicycle watching someone on stage
3694,000000167486.jpg,Night scene of a party outside showing man on a bike and a blender on the ground.
3695,000000167486.jpg,Group of men sitting on bicycles watching a show on stage. 
3696,000000167486.jpg,A girl is onstage singing while the guest on the bike enjoys himself.
3697,000000167486.jpg,A person performing on the stage and a man sitting on the bike 
3698,000000392228.jpg,A building with a very pointy roof and a clock.
3699,000000392228.jpg,Gold trimmed clock on top  of roof of building
3700,000000392228.jpg,The clock is built near the roof of a building.
3701,000000392228.jpg,a clock on a building with a sky background
3702,000000392228.jpg,We are looking up at a clock in the peak of a roof.
3703,000000488673.jpg,A couple of people at a table in a kitchen.
3704,000000488673.jpg,A man and woman are in a kitchen.
3705,000000488673.jpg,a male and female a cake and a candle
3706,000000488673.jpg,A couple in the kitchen with a birthday cake.
3707,000000488673.jpg,A couple celebrating a birthday in a kitchen.
3708,000000191013.jpg,A large clock on the side of a building above cars on the street.
3709,000000191013.jpg,A large clock fixed to a building as vehicles pass by.
3710,000000191013.jpg,Vehicles riding in front of building with a huge clock on it.
3711,000000191013.jpg,A huge clock in a city center stating the time of 5:54pm.
3712,000000191013.jpg,A picture of a very large clock on the side of a building.
3713,000000080057.jpg,A brown teddy bear sitting at a table with colored pegs.
3714,000000080057.jpg,A teddy bear with a hammer next to a peg board toy.
3715,000000080057.jpg,A teddy bear sitting in front of toy wooden shapes.
3716,000000080057.jpg,A brown teddy bear sits by a child's toy.
3717,000000080057.jpg,A teddy bear is sitting near to a toy with pegs.
3718,000000570169.jpg,a brown teddy bear and some wooden block toys
3719,000000570169.jpg,Teddy bear holding a hammer in front of block set
3720,000000570169.jpg,a stuffed bear is sitting with a toy
3721,000000570169.jpg,A teddy bear playing with a child's block toy.
3722,000000570169.jpg,a teddy bear holding a stick next to  a block toy
3723,000000224807.jpg,Men sit around a table sharing a meal.
3724,000000224807.jpg,A group of people that are sitting at a table talking.
3725,000000224807.jpg,People sitting down in the restaurant eating meals
3726,000000224807.jpg,The large crowd has gathered and is eating. 
3727,000000224807.jpg,An Asian family getting together for an enjoyable Chinese dinner.
3728,000000163562.jpg,The young man is holding a clear Frisbee.
3729,000000163562.jpg,Person standing near the water with a red disc in hand.
3730,000000163562.jpg,a close up of a person standing holding a frisbee
3731,000000163562.jpg,A man standing on a hillside next to a lake holding frisbee.
3732,000000163562.jpg,A man standing by the ocean with something in his hand.
3733,000000136355.jpg,A kitchen with a bright window and house plants
3734,000000136355.jpg,A kitchen with wooden furniture and a vase filled with red flowers.
3735,000000136355.jpg,A kitchen table and chairs with greenery and tulips.
3736,000000136355.jpg,a bright kitchen with tulips on the table and plants by the window 
3737,000000136355.jpg,A vase of flowers on a dining table.
3738,000000492362.jpg,A man on a skateboard riding by food vendors.
3739,000000492362.jpg,A skateboarder riding his board down the sidewalk.
3740,000000492362.jpg,A young man riding a skateboard with red wheels.
3741,000000492362.jpg,A boy is riding a skateboard past many food carts.
3742,000000492362.jpg,A man in front of a vendor on a skateboard.
3743,000000102707.jpg,a bottle a glass and utensils behind a stove
3744,000000102707.jpg,Cooking utensils are on the backdrop of a stove. 
3745,000000102707.jpg,A bottle of water that is ornately placed on the back of a stove.
3746,000000102707.jpg,Utensils and containers line the sink in a kitchen.
3747,000000102707.jpg,A clear bottle and a glass set behind a burner on a stove
3748,000000232563.jpg,A man standing in the street with a umbrella.
3749,000000232563.jpg,A man in a black jacket holding a zebra print umbrella.
3750,000000232563.jpg,A man on sidewalk holding a zebra strip umbrella.
3751,000000232563.jpg,The man is walking with an umbrella near other pedestrians.
3752,000000232563.jpg,A man holding a black and white umbrella.
3753,000000010977.jpg,A bath and a toilet in a small room.
3754,000000010977.jpg,The bathroom is painted a light blue and has pink ceramic tile that adorns the shower wall along with a maple color vanity and door.
3755,000000010977.jpg,A bathroom with blue walls and pink tile.
3756,000000010977.jpg,this bathroom has pink tiles in the shower and is painted blue
3757,000000010977.jpg,A toilet lid is closed next to a bathtub with a white curtain and pink tile wall.
3758,000000051598.jpg,A black trash bag in a restroom next to a sink.
3759,000000051598.jpg,a garbage bag in a white lighted bathroom
3760,000000051598.jpg,"The bathroom has a wall sink, medicine cabinet, toothbrush holder, and bare walls."
3761,000000051598.jpg,A door is open to a white bathroom that has a black garbage back on the floor.
3762,000000051598.jpg,The bathroom door is open with the light on.
3763,000000032285.jpg,A white toilet sitting next to a toilet paper roller.
3764,000000032285.jpg,A small bathroom with a closet off to the side
3765,000000032285.jpg,"A bathroom has yellow walls, brown floors, and a closet in it."
3766,000000032285.jpg,A bathroom with brown tile and a bare pantry.
3767,000000032285.jpg,You can see into part of a bathroom with the linen closet on the outside.
3768,000000520910.jpg,A lady is standing in pastel colored bathroom in front of the bathtub and there are christmas lights hanging up outside of the doorway. 
3769,000000520910.jpg,There is a doll standing in the middle of a toy bathroom.
3770,000000520910.jpg,A person and a toilet standing in a room.
3771,000000520910.jpg,a lady dressed in khakis standing in a bathroom next to the sink. 
3772,000000520910.jpg,Lady standing in a retro pink and turquoise bathroom.
3773,000000131273.jpg,A grey and white dog sitting in the passenger side of a car.
3774,000000131273.jpg,Beautiful husky sitting up in the front passenger seat
3775,000000131273.jpg,A husky riding in the front seat of the car
3776,000000131273.jpg,A husky dog sitting on the front seat of a car
3777,000000131273.jpg,A dog looks interested as he sits in the front seat of a car.
3778,000000206411.jpg,A hand spraying water into a white toilet bowl.
3779,000000206411.jpg,A person spraying water into a toilet bowl in a tiled room.
3780,000000206411.jpg,A hand holding a spraying hose to a toilet bowl in a small toilet stall.
3781,000000206411.jpg,A person sprays the inside of a toilet.
3782,000000206411.jpg,The man is spraying down the toilet to clean it.
3783,000000472375.jpg,A small black and brown dog sitting next to a motorcycle.
3784,000000472375.jpg,a brown black and white dog wearing a helmet and a black scooter
3785,000000472375.jpg,A German Shepherd dog wearing a helmet sitting by a motor cycle.
3786,000000472375.jpg,A dog is wearing a helmet and sitting by a motor bike.
3787,000000472375.jpg,A dog in a helmet sitting next to a motorcycle.
3788,000000481404.jpg,A church with a stain glassed window of the virgin mary.
3789,000000481404.jpg,A golden cross ornament sits in the middle of an empty church.
3790,000000481404.jpg,A golden obelisk stands in the middle of an ornate building. 
3791,000000481404.jpg,"a huge room with desks and places to sit
"
3792,000000481404.jpg,The inside view of a large decorated church.
3793,000000471991.jpg,An elaborate church with tiled floors and stained glass.
3794,000000471991.jpg,A large chapel facing towards the alter with pews on either side and beautiful glass and marble adornments. 
3795,000000471991.jpg,A church with pews running along the sides with a clear center isle.
3796,000000471991.jpg,A room with black and white tiled flooring.
3797,000000471991.jpg,The large room has wooden counters with chairs behind them on both sides.
3798,000000017436.jpg,A man sitting on a bench with a tall building behind him.
